OBJECTID,YEAR_,STATE,FIRE_NAME,GIS_ACRES,SHAPE_Length,SHAPE_Area,,,,,,,,,
21783,2020,CA,R-5 DRY,45.45549,3922.004981,316572.4317,,,,,,,,,
21784,2020,CA,R-8 PINECODE,566.49451,13005.85523,4002114.365,,,,,,,,,
21785,2020,CA,RAILROAD,131.87721,4927.756382,904462.7124,,,,,,,,,
21786,2020,CA,SLINK,26751.779,120615.4476,177137742.9,,,,,,,,,
21787,2020,CA,SMOKETREE,129.99435,4593.449565,763479.7902,,,,,,,,,
21789,2020,CA,STANDING ROCK,90.212074,7007.208039,539748.1419,,,,,,,,,
21790,2020,CA,W-4 TERMO,265.58386,13848.35429,1883874.851,,,,,,,,,
21791,2020,CA,W-5 COLD SPRINGS,84817.602,218761.3435,604907699.6,,,,,,,,,
21792,2020,CA,WOOD,54.357285,2872.6431,382484.04,,,,,,,,,
21793,2020,CA,BEND,264.31137,8049.680724,1609880.951,,,,,,,,,
21794,2020,CA,LULU,11.384381,1970.510506,69067.76192,,,,,,,,,
21795,2020,CA,ORANGE,35.979187,3375.206663,212844.8169,,,,,,,,,
21796,2020,CA,PARKER DAM,13.992201,1893.315273,83136.42053,,,,,,,,,
21797,2020,CA,R-6 TUNNISON,175.14803,5068.737188,1227196.257,,,,,,,,,
21798,2020,CA,PINEY,21.870605,2685.9398,134344.5459,,,,,,,,,
21799,2020,CA,CIMA,32.435608,3584.988413,198352.6202,,,,,,,,,
21800,2020,CA,MYER,12.894899,2477.694012,73799.40176,,,,,,,,,
21801,2020,CA,STANDARD,23.779938,2905.421948,145240.63,,,,,,,,,
21802,2020,AZ,AHA MACAV,42.103676,3502.269874,254583.6168,,,,,,,,,
21803,2020,CA,POWER,17.045658,1788.22586,97760.85556,,,,,,,,,
21804,2020,CA,CREEK 5,3052.1726,30411.79422,17761235.52,,,,,,,,,
21805,2020,CA,EL DORADO,22503.707,116688.8401,133129604.2,,,,,,,,,
21806,2020,CA,BRUNO,6.7896657,915.53907,43968.58067,,,,,,,,,
21807,2020,CA,LIVE OAK,1.6696922,639.0868997,9782.49385,,,,,,,,,
21808,2020,CA,WILLIAMS,7.8091187,1017.77717,45806.50785,,,,,,,,,
21809,2020,CA,HIGHLAND,1.1543896,422.2356145,6740.50925,,,,,,,,,
21810,2020,CA,WINDY RIDGE FIRE,1.7427638,605.6269772,10249.5121,,,,,,,,,
21811,2020,CA,NICHOLS,8.1194172,1127.394562,47444.4986,,,,,,,,,
21812,2020,CA,LAGUNA,7.1624265,1951.17456,41901.49425,,,,,,,,,
21813,2020,CA,GUYS,2.8024895,847.719183,20313.59979,,,,,,,,,
21814,2020,CA,ORR,3.5030618,644.6622742,25465.04971,,,,,,,,,
21815,2020,CA,LIBERTY,8.0555944,1378.939692,58474.10997,,,,,,,,,
21816,2020,CA,MARTIN,2.3604321,736.9949013,17085.16134,,,,,,,,,
21817,2020,CA,SPRING,1.7493329,498.7600205,12521.4607,,,,,,,,,
21818,2020,CA,RED 3-1,1.28821,401.9563292,9374.168329,,,,,,,,,
21819,2020,CA,NOYES 1-14,8.1201296,1083.497926,58507.50272,,,,,,,,,
21820,2020,CA,MOFFETT,1.0704613,341.0025937,7759.691744,,,,,,,,,
21821,2020,CA,SIERRA,1.1342438,497.9995196,6986.30433,,,,,,,,,
21822,2020,CA,CROSS,6.0815892,804.7654223,36961.96279,,,,,,,,,
21823,2020,CA,EXTENSION INC,3.2462785,643.1194961,19846.06792,,,,,,,,,
21824,2020,CA,CAMELOT ,9.6194544,1464.915279,58281.18569,,,,,,,,,
21825,2020,CA,,1.410283,398.9037534,8607.034895,,,,,,,,,
21826,2020,CA,,1.8073028,526.383828,10968.23235,,,,,,,,,
21827,2020,CA,OUTLET,1.0668721,596.1570218,6444.55181,,,,,,,,,
21828,2020,CA,178,7.2226071,1326.498512,44084.92131,,,,,,,,,
21829,2020,CA,TRAIL,2.4768927,745.0327256,15057.21563,,,,,,,,,
21830,2020,CA,,9.1831656,1003.400521,56002.55555,,,,,,,,,
21831,2020,CA,WOFFORD ,5.7888565,788.0943571,35604.81629,,,,,,,,,
21832,2020,CA,SABODAN,3.0244086,752.0614372,18291.76676,,,,,,,,,
21833,2020,CA,DONALD,1.3796593,380.5826396,8933.694862,,,,,,,,,
21834,2020,CA,MOCKINGBIRD,8.8859911,1631.698545,52979.10357,,,,,,,,,
21835,2020,CA,RANCHO,1.5328449,546.4062576,9229.66478,,,,,,,,,
21836,2020,CA,HUASNA,1.8204399,498.9557163,11021.98271,,,,,,,,,
21837,2020,CA,BISHOP,1.4703717,586.0707742,8954.816054,,,,,,,,,
21838,2020,CA,CAMATTA,2.1390374,582.3349399,13087.43037,,,,,,,,,
21839,2020,CA,DAIRY,2.5821795,839.6045176,15738.18819,,,,,,,,,
21840,2020,CA,FARM,2.2410386,464.6600929,13626.50264,,,,,,,,,
21841,2020,CA,LINNE,6.545331,964.076872,40162.79908,,,,,,,,,
21842,2020,CA,JACK,5.7979827,1180.389942,35676.15928,,,,,,,,,
21843,2020,CA,SHERRY,1.0090959,320.3546528,6199.036602,,,,,,,,,
21844,2020,CA,CAMATTA,7.9101806,1367.624296,48416.88186,,,,,,,,,
21845,2020,CA,VENICE,3.3597908,816.4412876,20581.6133,,,,,,,,,
21846,2020,CA,MACK,1.2023541,343.9426601,7370.840849,,,,,,,,,
21847,2020,CA,WEBSTER,4.872211,1122.813971,29807.05469,,,,,,,,,
21848,2020,CA,SHED,6.0667315,891.8862491,37202.95834,,,,,,,,,
21849,2020,CA,CREEK,2.0140557,570.6813729,12310.30199,,,,,,,,,
21850,2020,CA,MUSTARD,1.8068281,668.0459461,11103.30127,,,,,,,,,
21851,2020,CA,RESERVOIR,8.0318642,1039.327264,48884.49117,,,,,,,,,
21852,2020,CA,PRICE,1.0575446,301.8261632,6419.937111,,,,,,,,,
21853,2020,CA,RANCHO,2.2681742,832.9985116,13893.36554,,,,,,,,,
21854,2020,CA,LAGO,2.8148348,725.9166063,17098.39461,,,,,,,,,
21855,2020,CA,TORO,2.0162549,462.1378218,12310.65183,,,,,,,,,
21856,2020,CA,CHOLAME,3.2303421,1302.210522,19902.25429,,,,,,,,,
21857,2020,CA,TOPAZ,6.8947678,953.3101944,42062.3441,,,,,,,,,
21858,2020,CA,GREEN,6.0770574,772.6584469,37234.11079,,,,,,,,,
21859,2020,CA,DAVIS,3.2572134,1958.747247,20046.00699,,,,,,,,,
21860,2020,CA,MEADOW,5.0337672,639.2592509,30598.81057,,,,,,,,,
21861,2020,CA,LUCY,2.1383514,594.7203897,13150.0481,,,,,,,,,
21862,2020,CA,HILLS,1.1751575,362.3840256,7133.754533,,,,,,,,,
21863,2020,CA,SPRING,3.958437,938.0451171,24317.15649,,,,,,,,,
21864,2020,CA,IV_1,3.0492761,652.9078389,18594.52031,,,,,,,,,
21865,2020,CA,BRIDLE,2.0577333,443.2807054,12664.34813,,,,,,,,,
21866,2020,CA,CORNELL,1.8104461,424.8561116,11018.52543,,,,,,,,,
21867,2020,CA,ENERGY,6.9268775,809.3107486,42240.70521,,,,,,,,,
21868,2020,CA,COUNTRY,1.0168995,322.1674139,6153.550337,,,,,,,,,
21869,2020,CA,DELTA,7.6007304,854.7385244,46338.1959,,,,,,,,,
21870,2020,CA,DAVIS,1.1195424,427.0050546,6884.136286,,,,,,,,,
21871,2020,CA,SMARTSVILLE,8.0897455,1248.013235,54598.75328,,,,,,,,,
21872,2020,CA,POND,7.0860519,1121.274971,44869.4974,,,,,,,,,
21873,2020,CA,ERBES,26.548506,2434.750253,157568.597,,,,,,,,,
21874,2020,CA,LEWIS,3.9673607,836.5455909,23507.47109,,,,,,,,,
21875,2020,CA,GOLD,22652.559,129127.7856,161406943.2,,,,,,,,,
21876,2020,CA,GOODENOUGH,8.4154329,1024.562309,50222.55662,,,,,,,,,
21878,2020,CA,TOPANGA,2.6142542,693.2888388,15481.34545,,,,,,,,,
21879,2020,CA,AIRPORT,3.0013258,647.7122357,17928.36868,,,,,,,,,
21880,2020,CA,MESA,1.2505322,341.1643397,7389.665728,,,,,,,,,
21881,2020,CA,COLIMA,6.2452412,913.0271981,36841.31199,,,,,,,,,
21882,2020,CA,HASLEY,6.6710491,1091.07306,39807.83094,,,,,,,,,
21883,2020,CA,HILL,3.4855576,556.0237113,20568.6692,,,,,,,,,
21884,2020,CA,210TH,7.0676475,1320.893774,42477.21206,,,,,,,,,
21885,2020,CA,CALGROVE,4.2280731,677.9215312,25169.72398,,,,,,,,,
21886,2020,CA,GROVE,1.7989408,613.5306215,10619.93225,,,,,,,,,
21887,2020,CA,TOPANGA,6.7322812,861.9444551,39790.86236,,,,,,,,,
21888,2020,CA,PALM,8.4067898,935.2502035,49643.25251,,,,,,,,,
21889,2020,CA,NO NAME,3.0134025,777.3240417,18110.94801,,,,,,,,,
21892,2020,CA,CANYON,7.2688799,1243.215993,42854.96531,,,,,,,,,
21893,2020,CA,BANNING,1.5290649,466.3366939,8908.938619,,,,,,,,,
21894,2020,CA,DUNNIGAN,6.1252747,931.6338228,40892.77839,,,,,,,,,
21895,2020,CA,MONTICELLO,1.0864356,424.2065357,7164.328712,,,,,,,,,
21896,2020,CA,LAWLEY,2.0236042,514.5794079,13434.41078,,,,,,,,,
21897,2020,CA,HUBCAP,2.017771,489.1889054,13405.4203,,,,,,,,,
21898,2020,CA,SPRING,1.703426,581.9429123,11223.60081,,,,,,,,,
21899,2020,CA,COUNTY ROAD 2,1.2427055,405.3684259,8316.239723,,,,,,,,,
21900,2020,CA,MULE,7.3562012,1085.173183,49368.4245,,,,,,,,,
21901,2020,CA,CANAL,4.0730667,1554.701379,27431.14121,,,,,,,,,
21902,2020,CA,MOBILE,1.119406,453.3596951,7423.780156,,,,,,,,,
21903,2020,CA,OAT,5.6383109,875.1047293,37564.27268,,,,,,,,,
21904,2020,CA,LUCERNE,4.1219301,1011.526017,27757.02643,,,,,,,,,
21905,2020,CA,GEORGE,1.3464313,356.0995081,9030.481746,,,,,,,,,
21906,2020,CA,EAGLE,1.4826629,434.7012207,9954.348459,,,,,,,,,
21907,2020,CA,HEATHER,1.9139291,465.7877254,12781.55905,,,,,,,,,
21908,2020,CA,17-7,1.8423132,518.2288072,12323.0483,,,,,,,,,
21909,2020,CA,LYTTON,1.9312235,478.2429461,12836.86256,,,,,,,,,
21910,2020,CA,SPRING,1.2904066,503.3095889,8474.376546,,,,,,,,,
21911,2020,CA,LAKE VIEW,2.3081572,575.9483155,15489.14537,,,,,,,,,
21912,2020,CA,CREEK,1.2475278,511.5867069,8258.764652,,,,,,,,,
21913,2020,CA,ARROW,6.7308369,870.9267525,44246.07084,,,,,,,,,
21914,2020,CA,REDWOOD,2.1788154,514.7020246,14449.3959,,,,,,,,,
21915,2020,CA,CHABLIS,1.3319296,519.6874457,8847.994642,,,,,,,,,
21916,2020,CA,BLUE LAKES,4.3660474,806.2678602,29309.70453,,,,,,,,,
21917,2020,CA,SALMON,5.4292068,788.0086167,36258.03517,,,,,,,,,
21918,2020,CA,STONY,6.5855865,945.0959644,43386.15274,,,,,,,,,
21919,2020,CA,DIGGER/QUAIL,5.7131143,744.2096018,37786.65851,,,,,,,,,
21920,2020,CA,DUNNIGAN,1.8512373,412.3409788,12351.79334,,,,,,,,,
21921,2020,CA,LAMB,1.710471,490.7370701,11372.10785,,,,,,,,,
21922,2020,CA,ANNAPOLIS,2.159534,459.2611932,14377.70136,,,,,,,,,
21924,2020,CA,FOX,1.696867,543.8668848,11247.24607,,,,,,,,,
21925,2020,CA,13-1,1.2041897,393.0582027,8011.593679,,,,,,,,,
21926,2020,CA,MILL,1.6995125,401.8293659,11273.29168,,,,,,,,,
21927,2020,CA,TAYLOR,1.7314003,546.039185,11431.1639,,,,,,,,,
21928,2020,CA,NEWELL,2.5603883,591.8646512,16795.35905,,,,,,,,,
21929,2020,CA,PLEASANTS,8.7006702,1049.611998,57423.27097,,,,,,,,,
21930,2020,CA,CEMENT,3.5096185,660.8355883,23163.36938,,,,,,,,,
21931,2020,CA,TWIN,1.0429176,353.8860459,6863.479398,,,,,,,,,
21932,2020,CA,PIERCE,5.6360593,892.7627061,36788.5174,,,,,,,,,
21933,2020,CA,ISLAND,1.4350532,415.082884,9370.994,,,,,,,,,
21934,2020,CA,PLASKETT,1.5009471,374.8567338,9284.519621,,,,,,,,,
21935,2020,CA,RALPH ,9.3903837,911.3419211,55017.73581,,,,,,,,,
21936,2020,CA,BLUE,5.1512733,1142.823363,30685.79712,,,,,,,,,
21937,2020,CA,28-Feb,21.37203,1901.836225,147417.5553,,,,,,,,,
21938,2020,CA,11-Jan,12.209177,1243.225444,84049.5192,,,,,,,,,
21939,2020,CA,Feb-30,6.2585044,894.8329101,43254.5174,,,,,,,,,
21940,2020,CA,26-Feb,27.641739,1987.669251,191103.5795,,,,,,,,,
21941,2020,CA,8-Jan,92.395065,3794.789843,637869.2044,,,,,,,,,
21942,2020,CA,7-Jan,174.78903,6517.765383,1207708.829,,,,,,,,,
21943,2020,CA,12-Jan,946.58356,18556.52565,6530778.569,,,,,,,,,
21945,2007,CA,OCTOBER,25.736713,2305.258408,153290.0747,,,,,,,,,
21946,2007,CA,MAGIC,2824.8772,24761.58964,16834546.77,,,,,,,,,
21947,2007,CA,RANCH,58410.336,205467.4278,348868467.2,,,,,,,,,
21948,2007,CA,EMMA,172.21495,7431.467914,1028760.849,,,,,,,,,
21949,2007,CA,CORRAL,4707.9971,27685.17184,27826958.37,,,,,,,,,
21950,2007,CA,GORMAN,2373.845,24006.68151,14266522.28,,,,,,,,,
21951,2007,CA,WEST,245.23396,7170.583907,1474671.398,,,,,,,,,
21952,2007,CA,PEARBLOSSOM,81.033501,5011.165019,484113.801,,,,,,,,,
21953,2007,CA,SKYLINE,95.418556,4332.952599,563161.4241,,,,,,,,,
21954,2007,CA,SESNON,30.301418,2032.106779,180152.7346,,,,,,,,,
21955,2007,CA,SOLEDAD,44.16777,2494.1118,263363.3451,,,,,,,,,
21956,2007,CA,Y,22.49173,2016.156072,134216.5944,,,,,,,,,
21957,2007,CA,ANGEL 3,832.12653,21415.52129,4810452.811,,,,,,,,,
21958,2007,CA,BANNER,95.15126,4168.644238,549988.7467,,,,,,,,,
21959,2007,CA,CHAMBERS,54.696358,3979.705859,381184.8963,,,,,,,,,
21960,2007,CA,BROWN,18.731773,1928.594365,130405.3132,,,,,,,,,
21961,2007,CA,DRIFTWOOD,52.972954,5700.445688,367702.3252,,,,,,,,,
21962,2007,CA,CAPPEL,12.894146,2137.553862,92464.01302,,,,,,,,,
21963,2007,CA,MOUNTAIN,840.55829,12536.52767,5111543.721,,,,,,,,,
21964,2007,CA,WHITE,12432.16,51597.69331,75126103.17,,,,,,,,,
21965,2007,CA,WOFFORD,567.4566,8824.776709,3492952.343,,,,,,,,,
21966,2007,CA,PEARBLOSSOM,77.802773,6286.109968,464902.2987,,,,,,,,,
21967,2007,CA,ISLAND,4722.9658,36823.88082,27470950.24,,,,,,,,,
21968,2007,CA,CANYON,743.47992,14944.91897,4437599.606,,,,,,,,,
21969,2007,CA,FAIRMONT,211.62195,5769.213047,1269857.546,,,,,,,,,
21970,2007,CA,AUBERRY,150.93607,4142.719739,961143.9931,,,,,,,,,
21971,2007,CA,GATOS,83.0522,2853.621917,517725.6167,,,,,,,,,
21972,2007,CA,CORONADO HILLS,58.794746,2153.986307,340145.0126,,,,,,,,,
21973,2007,CA,MEADOW RIDGE,39.108467,4091.652864,232823.7202,,,,,,,,,
21974,2007,CA,HIGHWAY 41/ RD 209 3,329.08093,6734.227292,2093897.365,,,,,,,,,
21975,2007,CA,BORDER #34,109.22461,3614.804645,624465.6092,,,,,,,,,
21976,2007,CA,78 #4,99.97422,4209.901282,577869.0676,,,,,,,,,
21977,2007,CA,BORDER #25,136.20993,4353.417207,779717.4888,,,,,,,,,
21978,2007,CA,VUELTA,214.81335,7446.890904,1247983.096,,,,,,,,,
21979,2007,CA,WILLOW,73.360008,4141.941122,522675.2811,,,,,,,,,
21980,2007,CA,LOOKOUT,64.51181,4456.583928,462688.1267,,,,,,,,,
21981,2007,CA,PINE,481.78003,7720.934706,3362512.757,,,,,,,,,
21982,2007,CA,ISLAND,517.56293,10441.94139,3592835.236,,,,,,,,,
21983,2007,CA,HWY 128,508.3511,7855.391006,3364521.117,,,,,,,,,
21984,2007,CA,PEAK,46.321991,3433.488777,305474.5912,,,,,,,,,
21985,2007,CA,MOUNTAIN,49.278236,2323.621173,326772.2366,,,,,,,,,
21986,2007,CA,SPRUCE,129.01109,5194.014366,861916.5324,,,,,,,,,
21987,2007,CA,BRAYE,636.53021,9024.587976,4214930.389,,,,,,,,,
21988,2007,CA,ROBINSON,121.54822,5647.226679,818807.2319,,,,,,,,,
21989,2007,CA,WEST,36.99461,2734.776753,247130.6432,,,,,,,,,
21990,2007,CA,GRIFFITH PARK,747.89838,15010.92033,4427910.244,,,,,,,,,
21991,2007,CA,BARHAM,224.32764,6131.239396,1328555.596,,,,,,,,,
21992,2007,CA,SMALL HIGHWAY,0.132266,136.9141825,784.1260191,,,,,,,,,
21993,2007,CA,RABBIT HILL,16.840963,1202.596088,99854.82708,,,,,,,,,
21994,2007,CA,ROADSIDE,0.32058397,237.5471507,1901.011482,,,,,,,,,
21995,2007,CA,DEER RIDGE,0.30896154,151.855276,1830.381299,,,,,,,,,
21996,2007,CA,TRIUNFO,0.30898094,151.8081723,1829.245277,,,,,,,,,
21997,2007,CA,241 (HAYSTACK),0.23822019,644.1650301,1399.770635,,,,,,,,,
21998,2007,CA,PIONEER,0.33881804,231.9839365,1989.202451,,,,,,,,,
21999,2007,CA,FREEMONT/IRVINE LAKE,9.4887638,1351.33283,55752.10712,,,,,,,,,
22000,2007,CA,ANTONIO,0.87953585,286.9363083,5138.030355,,,,,,,,,
22001,2007,CA,FREEWAY INCIDENT,2.4546256,917.1121763,14373.42111,,,,,,,,,
22002,2007,CA,CROWN VALLEY,22.872665,2268.150878,133680.4286,,,,,,,,,
22003,2007,CA,261 INCIDENT,89.767937,3390.737198,527068.6524,,,,,,,,,
22004,2007,CA,ROCA,270.02652,6776.965518,1573709.865,,,,,,,,,
22005,2007,CA,CEMETERY,501.57867,9256.977966,3004428.028,,,,,,,,,
22006,2007,CA,MARIPOSA,188.25462,5558.089167,1123712.678,,,,,,,,,
22007,2007,CA,SEDGWICK,808.82922,9817.411223,4856254.469,,,,,,,,,
22008,2007,CA,GRIFFITH PARK,4.9619694,607.7902587,29371.53335,,,,,,,,,
22009,2007,CA,AGOURA,0.80840141,392.4912969,4787.43416,,,,,,,,,
22010,2007,CA,KANAN,0.51394385,244.7900852,3042.237956,,,,,,,,,
22011,2007,CA,FLORES,0.093504287,83.45440815,552.8147503,,,,,,,,,
22012,2007,CA,AGOURA 2,2.0144122,387.4519632,11930.50456,,,,,,,,,
22013,2007,CA,VIRGENES,0.016780473,35.38613825,99.38795867,,,,,,,,,
22014,2007,CA,RIVER,158.04161,6903.69577,932302.7228,,,,,,,,,
22015,2007,CA,ROSA,409.63455,10462.8877,2388962.966,,,,,,,,,
22016,2007,CA,LAGUNA CANYON,2.8425734,705.2306592,16631.06161,,,,,,,,,
22017,2007,CA,241 INCIDENT,1618.0792,21286.31201,9513116.331,,,,,,,,,
22018,2007,CA,,14.803358,2006.334196,86536.70909,,,,,,,,,
22019,2007,CA,ROSE,8.3359556,1473.50057,49107.6703,,,,,,,,,
22020,2007,CA,BAYNE,125.96057,4889.76419,840596.8099,,,,,,,,,
22021,2007,CA,PLACERVILLE,0.98178816,310.5527171,6536.057798,,,,,,,,,
22022,2007,CA,AMMO,21493.908,67026.03869,124975228.8,,,,,,,,,
22023,2007,CA,RED STAR,208.71445,9567.929858,1230094.673,,,,,,,,,
22024,2007,CA,BACK,28.209942,3371.368235,204178.8835,,,,,,,,,
22025,2007,CA,CHINA,2939.3633,26401.20122,21448332.87,,,,,,,,,
22026,2007,CA,SKY,21.536621,1561.30471,155876.5312,,,,,,,,,
22027,2007,CA,BUTLER,87.502579,2827.034329,519598.7254,,,,,,,,,
22028,2007,CA,DOGWOOD,12.925918,1424.41649,93498.97098,,,,,,,,,
22029,2007,CA,ELLIOT,18.190487,1692.642489,108188.6545,,,,,,,,,
22030,2007,CA,DEVORE,14.000339,1168.844165,83081.03545,,,,,,,,,
22031,2007,CA,SAND,108.17876,3953.686749,641008.1308,,,,,,,,,
22032,2007,CA,BLUECUT,24.778418,1753.842296,147098.7589,,,,,,,,,
22033,2007,CA,ROCK BSFMU A6,267.27518,8436.316913,1957977.048,,,,,,,,,
22034,2007,CA,SAGE,6462.6201,47728.57341,41246097.37,,,,,,,,,
22035,2007,CA,SANTIAGO,28429.98,104267.082,166734464.9,,,,,,,,,
22036,2007,CA,SENTINEL,12.165871,1651.807901,78968.9553,,,,,,,,,
22037,2007,CA,SEVEN,1643.7688,14293.22096,10392641.2,,,,,,,,,
22038,2007,CA,SLIDE,12769.248,89819.04245,75786569.88,,,,,,,,,
22039,2007,CA,RICE,9471.8535,62057.83872,55121588.94,,,,,,,,,
22040,2007,CA,LARSON,1075.9994,14955.56219,7130477.089,,,,,,,,,
22041,2007,CA,PONDEROSA,14.640405,1755.10822,102213.863,,,,,,,,,
22042,2007,CA,TWIN,30.308344,2715.691719,214095.6936,,,,,,,,,
22043,2007,CA,WALKER,794.12402,13685.12818,4875786.18,,,,,,,,,
22044,2007,CA,LAKE,12.55744,1349.611855,87661.64159,,,,,,,,,
22045,2007,CA,BROWN,1430.3173,19800.487,8779869.338,,,,,,,,,
22046,2007,CA,BODFISH,213.1162,5113.089503,1307239.519,,,,,,,,,
22047,2007,CA,DANHAUSER,145.13974,8188.402374,1045350.272,,,,,,,,,
22048,2007,CA,SAN BENITO,16.036627,1904.186158,100382.4852,,,,,,,,,
22049,2007,CA,SCHOTT,60.566341,3772.339572,431841.0372,,,,,,,,,
22050,2007,CA,HONEY,726.40356,15982.63041,4973058.902,,,,,,,,,
22051,2007,CA,HWY 32,247.54698,5756.378049,1697004.602,,,,,,,,,
22052,2007,CA,BANGOR,1057.2021,15809.06478,7164439.411,,,,,,,,,
22053,2007,CA,PANOCHE,73.787048,3237.124963,463993.9988,,,,,,,,,
22054,2007,CA,TAR,5671.0283,30875.84977,35073841.47,,,,,,,,,
22055,2007,CA,BOURLAND,29.358068,2351.12061,192090.1842,,,,,,,,,
22056,2007,CA,MONO,98.083466,6504.394442,629324.8051,,,,,,,,,
22057,2007,CA,MOONLIGHT,64959.957,107611.0611,451389570.4,,,,,,,,,
22058,2007,CA,MCCOY,353.13928,9458.030292,2035451.292,,,,,,,,,
22059,2007,CA,NORTH,2122.3425,19154.07426,12651429.68,,,,,,,,,
22060,2007,CA,OAK,27062.869,104844.5027,171364811,,,,,,,,,
22061,2007,CA,OHAREL,596.91589,12449.28219,3872463.065,,,,,,,,,
22062,2007,CA,PINE,2111.7681,20380.35352,12125392.76,,,,,,,,,
22063,2007,CA,PIONEER,25.063503,2016.527814,182852.8075,,,,,,,,,
22064,2007,CA,POOMACHA,49410.969,142814.7735,286985282.9,,,,,,,,,
22065,2007,CA,RATTLESNAKE,14.430934,1586.334986,103689.9307,,,,,,,,,
22066,2007,CA,RICHBAR,13.432594,1138.390988,82131.06787,,,,,,,,,
22067,2007,CA,RIVER,149.88673,3956.120156,916151.379,,,,,,,,,
22068,2006,CA,RALSTON,8421.0439,57968.93225,56542786.31,,,,,,,,,
22069,2007,CA,PASS,444.15714,7518.775354,3051644.905,,,,,,,,,
22070,2007,CA,EIGHTY,78.042297,3733.236415,528615.5001,,,,,,,,,
22071,2007,CA,ATHENS,15.186109,1636.100545,101446.798,,,,,,,,,
22072,2007,CA,WEST BUTTE,83.313751,4120.31912,561692.9368,,,,,,,,,
22073,2007,CA,PEACE VALLEY,282.39374,7157.708067,1908441.653,,,,,,,,,
22074,2007,CA,CROSBY,20.309357,2101.243731,136010.3967,,,,,,,,,
22075,2007,CA,FIDDYMENT,62.63406,3469.854244,418189.8972,,,,,,,,,
22076,2007,CA,WILSON,13.753272,2408.233783,92221.95604,,,,,,,,,
22077,2007,CA,SMARTVILLE,197.49065,8812.753559,1332143.207,,,,,,,,,
22078,2007,CA,SIXTY-FIVE,29.607964,1831.761072,198186.8229,,,,,,,,,
22079,2007,CA,SIXTY-FIVE 2,30.927938,1960.455122,207221.2375,,,,,,,,,
22080,2007,CA,COLINA,374.44659,8529.815026,2184604.75,,,,,,,,,
22081,2007,CA,LAGUNA,12.439347,1484.482555,72852.0999,,,,,,,,,
22082,2007,CA,POLK,84.793762,4448.844879,495983.7396,,,,,,,,,
22083,2007,CA,MOCKINGBIRD,737.27155,10390.09641,4336259.774,,,,,,,,,
22084,2007,CA,PETERSON,14.476455,1716.000703,98077.2072,,,,,,,,,
22085,2007,CA,JASPER,85.658264,3643.236191,575605.0566,,,,,,,,,
22086,2007,CA,MOONEY,49.375443,2999.820925,333548.1221,,,,,,,,,
22087,2007,CA,NADER,16.271547,1993.851869,109054.3911,,,,,,,,,
22088,2007,CA,COLBY,253.65028,7759.307724,1759964.747,,,,,,,,,
22089,2007,CA,COYOTE,18.425411,1755.92663,131850.5217,,,,,,,,,
22090,2007,CA,DEVIL,12.168941,2101.000141,78036.7594,,,,,,,,,
22091,2007,CA,DOME,65.50415,2759.003896,477325.8377,,,,,,,,,
22092,2007,CA,ELK,1144.6945,16774.83679,8297798.492,,,,,,,,,
22093,2007,CA,FLETCHER,8081.9565,56008.80881,59211348.17,,,,,,,,,
22094,2007,CA,GOLDLEDGE,4196.0171,29352.55928,25919590.71,,,,,,,,,
22095,2007,CA,GRANITE,10.107421,1341.712282,68286.59635,,,,,,,,,
22096,2007,CA,GROUSE,1004.1142,12877.66045,6266271.618,,,,,,,,,
22097,2007,CA,ANGORA,3069.8049,28260.03696,20533568.15,,,,,,,,,
22098,2007,CA,GRASS VALLEY,1242.3707,16297.79511,7379845.84,,,,,,,,,
22099,2007,CA,HARVEY,15.22974,3009.971664,110840.3631,,,,,,,,,
22100,2007,CA,HAUSER,17.117609,2032.099481,98035.20394,,,,,,,,,
22101,2007,CA,HOWARDS GULCH,21.997742,1807.999981,158703.3724,,,,,,,,,
22102,2007,CA,HUMMINGBIRD,80.300735,4325.680377,581716.0665,,,,,,,,,
22103,2007,CA,JAMES,1348.9324,19991.13919,8307935.061,,,,,,,,,
22104,2007,CA,JEDIDIAH,85.585571,4978.963065,623011.9544,,,,,,,,,
22105,2007,CA,LAZY,597.47919,8510.620689,4135167.221,,,,,,,,,
22106,2007,CA,MARBLE,26.605597,2324.111353,182293.2836,,,,,,,,,
22107,2007,CA,LOS FLORES,4099.9658,25604.4789,24405500.77,,,,,,,,,
22108,2007,CA,MERIDIAN,445.72775,10298.00773,2654822.739,,,,,,,,,
22109,2007,CA,MARTIN RANCH,602.23236,9162.748873,3572788.713,,,,,,,,,
22110,2007,CA,GLEN HELEN  2,163.57954,4222.82901,970469.7741,,,,,,,,,
22111,2007,CA,DEVORE 2,86.782532,5448.902973,514961.1833,,,,,,,,,
22112,2007,CA,QUIEN,422.32996,7498.747706,2657277.888,,,,,,,,,
22113,2007,CA,BRYSON,24.734619,1957.824283,152563.8654,,,,,,,,,
22114,2007,CA,SOLEDAD,37.538048,2121.491564,235379.6097,,,,,,,,,
22115,2007,CA,COLORADO,24.842897,1683.144641,155469.3341,,,,,,,,,
22116,2007,CA,AVENIDA,33.982323,1947.780362,215174.0794,,,,,,,,,
22117,2007,CA,PINEY,49.415012,2347.110619,308276.9951,,,,,,,,,
22118,2007,CA,ROSA,19.033484,1417.334015,119867.2389,,,,,,,,,
22119,2007,CA,OAK,18.521669,1943.853865,116252.4755,,,,,,,,,
